名称,大类,中类,经度,纬度,省份,地级市,lon,lat,name,区县,type,operator,ports,place_type
特来电汽车充电站(咸阳秦都区科源东路充电站),汽车相关,充电站,108.7763997,34.29597269,陕西省,西安市,108.7763997,34.29597269,特来电汽车充电站(咸阳秦都区科源东路充电站),西安市,汽车相关 充电站,特来电,2,其他
特来电汽车充电站(城开新能源充电站),汽车相关,充电站,108.9717318,34.29196801,陕西省,西安市,108.9717318,34.29196801,特来电汽车充电站(城开新能源充电站),西安市,汽车相关 充电站,特来电,3,其他
特来电汽车充电站(西安城东停车楼充电站),汽车相关,充电站,109.0001591,34.26969578,陕西省,西安市,109.0001591,34.26969578,特来电汽车充电站(西安城东停车楼充电站),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(西安市长乐西路3号火电新村小区),汽车相关,充电站,108.9917906,34.27131712,陕西省,西安市,108.9917906,34.27131712,特来电汽车充电站(西安市长乐西路3号火电新村小区),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(西安太华南路华润万家),汽车相关,充电站,108.9720858,34.28776096,陕西省,西安市,108.9720858,34.28776096,特来电汽车充电站(西安太华南路华润万家),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(西北轻工),汽车相关,充电站,108.9989542,34.27074181,陕西省,西安市,108.9989542,34.27074181,特来电汽车充电站(西北轻工),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(西安金花羊毛衫商贸充电站),汽车相关,充电站,108.9935874,34.26926603,陕西省,西安市,108.9935874,34.26926603,特来电汽车充电站(西安金花羊毛衫商贸充电站),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(人民体育场),汽车相关,充电站,108.9578923,34.269177,陕西省,西安市,108.9578923,34.269177,特来电汽车充电站(人民体育场),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(西安城东停车楼),汽车相关,充电站,108.9998031,34.2709858,陕西省,西安市,108.9998031,34.2709858,特来电汽车充电站(西安城东停车楼),西安市,汽车相关 充电站,特来电,4,其他
特来电汽车充电站(特来电长乐公园),汽车相关,充电站,109.006156,34.26115271,陕西省,西安市,109.006156,34.26115271,特来电汽车充电站(特来电长乐公园),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(民生东二路停车楼),汽车相关,充电站,108.9642821,34.266071,陕西省,西安市,108.9642821,34.266071,特来电汽车充电站(民生东二路停车楼),西安市,汽车相关 充电站,特来电,2,其他
特来电汽车充电站(特来电西安华清学府),汽车相关,充电站,109.0177854,34.24050897,陕西省,西安市,109.0177854,34.24050897,特来电汽车充电站(特来电西安华清学府),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(西安朝阳国际),汽车相关,充电站,108.9738535,34.26900072,陕西省,西安市,108.9738535,34.26900072,特来电汽车充电站(西安朝阳国际),西安市,汽车相关 充电站,特来电,4,其他
特来电汽车充电站(西安皇城海航酒店),汽车相关,充电站,108.9561027,34.26343329,陕西省,西安市,108.9561027,34.26343329,特来电汽车充电站(西安皇城海航酒店),西安市,汽车相关 充电站,特来电,3,其他
特来电汽车充电站(幸福中路龙建),汽车相关,充电站,109.0186874,34.25138903,陕西省,西安市,109.0186874,34.25138903,特来电汽车充电站(幸福中路龙建),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(西安理工大家属院充电站),汽车相关,充电站,108.9999791,34.25398577,陕西省,西安市,108.9999791,34.25398577,特来电汽车充电站(西安理工大家属院充电站),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(西安太乙城充电站),汽车相关,充电站,108.9728007,34.23598781,陕西省,西安市,108.9728007,34.23598781,特来电汽车充电站(西安太乙城充电站),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(路通路雁塔北路充电站),汽车相关,充电站,108.9627034,34.2383392,陕西省,西安市,108.9627034,34.2383392,特来电汽车充电站(路通路雁塔北路充电站),西安市,汽车相关 充电站,特来电,2,其他
特来电汽车充电站(陕西东尚充电项目),汽车相关,充电站,108.9754323,34.25627052,陕西省,西安市,108.9754323,34.25627052,特来电汽车充电站(陕西东尚充电项目),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(西安太乙城),汽车相关,充电站,108.9728007,34.23598781,陕西省,西安市,108.9728007,34.23598781,特来电汽车充电站(西安太乙城),西安市,汽车相关 充电站,特来电,2,其他
特来电汽车充电站(西安碑林摩登主场站),汽车相关,充电站,108.9491762,34.23813947,陕西省,西安市,108.9491762,34.23813947,特来电汽车充电站(西安碑林摩登主场站),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(西安太乙城二期充电桩),汽车相关,充电站,108.9741415,34.23517764,陕西省,西安市,108.9741415,34.23517764,特来电汽车充电站(西安太乙城二期充电桩),西安市,汽车相关 充电站,特来电,3,其他
特来电汽车充电站(西安泰华金汇时代),汽车相关,充电站,108.9229915,34.24410468,陕西省,西安市,108.9229915,34.24410468,特来电汽车充电站(西安泰华金汇时代),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(西安中铁第壹国际),汽车相关,充电站,108.9654569,34.2417108,陕西省,西安市,108.9654569,34.2417108,特来电汽车充电站(西安中铁第壹国际),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(特来电绿岛西安博物院),汽车相关,充电站,108.9394454,34.23824532,陕西省,西安市,108.9394454,34.23824532,特来电汽车充电站(特来电绿岛西安博物院),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(金花国际酒店),汽车相关,充电站,108.9436154,34.25043553,陕西省,西安市,108.9436154,34.25043553,特来电汽车充电站(金花国际酒店),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(西安第六中学南校区站),汽车相关,充电站,108.9424717,34.24375973,陕西省,西安市,108.9424717,34.24375973,特来电汽车充电站(西安第六中学南校区站),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(特来电站西安碑林高山流水),汽车相关,充电站,108.9958763,34.25801191,陕西省,西安市,108.9958763,34.25801191,特来电汽车充电站(特来电站西安碑林高山流水),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(南二环太白印象城),汽车相关,充电站,108.9217598,34.23460893,陕西省,西安市,108.9217598,34.23460893,特来电汽车充电站(南二环太白印象城),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(西安市咸宁中路普天小区),汽车相关,充电站,109.0023181,34.24979872,陕西省,西安市,109.0023181,34.24979872,特来电汽车充电站(西安市咸宁中路普天小区),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(特来电碑林边家村),汽车相关,充电站,108.9227066,34.23972274,陕西省,西安市,108.9227066,34.23972274,特来电汽车充电站(特来电碑林边家村),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(城建新能源北门外超级充电站),汽车相关,充电站,108.9452961,34.27708925,陕西省,西安市,108.9452961,34.27708925,特来电汽车充电站(城建新能源北门外超级充电站),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(西安金辉国际广场充电站),汽车相关,充电站,108.887964,34.24929366,陕西省,西安市,108.887964,34.24929366,特来电汽车充电站(西安金辉国际广场充电站),西安市,汽车相关 充电站,特来电,4,其他
特来电汽车充电站(大兴西路智星超级充电站),汽车相关,充电站,108.8753536,34.2868048,陕西省,西安市,108.8753536,34.2868048,特来电汽车充电站(大兴西路智星超级充电站),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(南二环液冷超级充电站),汽车相关,充电站,108.9060458,34.24127019,陕西省,西安市,108.9060458,34.24127019,特来电汽车充电站(南二环液冷超级充电站),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(西安市莲湖区宏府嘉会广场停车场),汽车相关,充电站,108.9460949,34.26370708,陕西省,西安市,108.9460949,34.26370708,特来电汽车充电站(西安市莲湖区宏府嘉会广场停车场),西安市,汽车相关 充电站,特来电,4,其他
特来电汽车充电站(臻昊景城),汽车相关,充电站,108.9335459,34.28944858,陕西省,西安市,108.9335459,34.28944858,特来电汽车充电站(臻昊景城),西安市,汽车相关 充电站,特来电,2,其他
特来电汽车充电站(西安枣园西路加气站),汽车相关,充电站,108.866907,34.27840795,陕西省,西安市,108.866907,34.27840795,特来电汽车充电站(西安枣园西路加气站),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(西安西大街唐人街),汽车相关,充电站,108.9301867,34.25869822,陕西省,西安市,108.9301867,34.25869822,特来电汽车充电站(西安西大街唐人街),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(西安莲湖市政实业),汽车相关,充电站,108.9468667,34.28191595,陕西省,西安市,108.9468667,34.28191595,特来电汽车充电站(西安莲湖市政实业),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(墨韬文景南路站),汽车相关,充电站,108.9398593,34.29096231,陕西省,西安市,108.9398593,34.29096231,特来电汽车充电站(墨韬文景南路站),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(特来电枣园西路电动车市场),汽车相关,充电站,108.8555006,34.28213119,陕西省,西安市,108.8555006,34.28213119,特来电汽车充电站(特来电枣园西路电动车市场),西安市,汽车相关 充电站,特来电,3,其他
特来电汽车充电站(西安金辉国际广场),汽车相关,充电站,108.887964,34.24929366,陕西省,西安市,108.887964,34.24929366,特来电汽车充电站(西安金辉国际广场),西安市,汽车相关 充电站,特来电,3,其他
特来电汽车充电站(陕煤博大尚居),汽车相关,充电站,108.8551076,34.26914822,陕西省,西安市,108.8551076,34.26914822,特来电汽车充电站(陕煤博大尚居),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(特来电站止园饭店),汽车相关,充电站,108.9395014,34.27217536,陕西省,西安市,108.9395014,34.27217536,特来电汽车充电站(特来电站止园饭店),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(西安莲湖劳动路),汽车相关,充电站,108.9124052,34.27007793,陕西省,西安市,108.9124052,34.27007793,特来电汽车充电站(西安莲湖劳动路),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(西安桃园路立交桥下),汽车相关,充电站,108.901053,34.27590024,陕西省,西安市,108.901053,34.27590024,特来电汽车充电站(西安桃园路立交桥下),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(南二环裕隆),汽车相关,充电站,108.9088411,34.24036061,陕西省,西安市,108.9088411,34.24036061,特来电汽车充电站(南二环裕隆),西安市,汽车相关 充电站,特来电,4,其他
特来电汽车充电站(特来电城西客运站充电站),汽车相关,充电站,108.872925,34.27422313,陕西省,西安市,108.872925,34.27422313,特来电汽车充电站(特来电城西客运站充电站),西安市,汽车相关 充电站,特来电,3,其他
特来电汽车充电站(天朗时代酒店),汽车相关,充电站,108.9213799,34.26820406,陕西省,西安市,108.9213799,34.26820406,特来电汽车充电站(天朗时代酒店),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(天地人红光路西钢厂),汽车相关,充电站,108.8593101,34.25923179,陕西省,西安市,108.8593101,34.25923179,特来电汽车充电站(天地人红光路西钢厂),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(西安喜来登大酒店),汽车相关,充电站,108.8977958,34.25873285,陕西省,西安市,108.8977958,34.25873285,特来电汽车充电站(西安喜来登大酒店),西安市,汽车相关 充电站,特来电,4,其他
特来电汽车充电站(西安梨园路西段),汽车相关,充电站,108.8943286,34.29155357,陕西省,西安市,108.8943286,34.29155357,特来电汽车充电站(西安梨园路西段),西安市,汽车相关 充电站,特来电,8,其他
特来电汽车充电站(特来电西安玉林汽配城),汽车相关,充电站,108.9126622,34.27096988,陕西省,西安市,108.9126622,34.27096988,特来电汽车充电站(特来电西安玉林汽配城),西安市,汽车相关 充电站,特来电,5,其他
特来电汽车充电站(灞桥停车-临湾路西北侧充电站),汽车相关,充电站,109.0500437,34.21654355,陕西省,西安市,109.0500437,34.21654355,特来电汽车充电站(灞桥停车-临湾路西北侧充电站),西安市,汽车相关 充电站,特来电,6,其他
特来电汽车充电站(西安市铭朗汽车电厂东路充电站),汽车相关,充电站,109.0582944,34.2845281,陕西省,西安市,109.0582944,34.2845281,特来电汽车充电站(西安市铭朗汽车电厂东路充电站),西安市,汽车相关 充电站,特来电,7,其他
特来电汽车充电站(西安穆将王充电站),汽车相关,充电站,109.0484473,34.25262632,陕西省,西安市,109.0484473,34.25262632,特来电汽车充电站(西安穆将王充电站),西安市,汽车相关 充电站,特来电,4,其他
特来电汽车充电站(东风商用车服务中心充电站),汽车相关,充电站,109.1012898,34.3574647,陕西省,西安市,109.1012898,34.3574647,特来电汽车充电站(东风商用车服务中心充电站),西安市,汽车相关 充电站,特来电,6,其他
